,BOND,ANGLE,DIHED,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Interaction entropy
93,-0.00010000000136223264,2.7000623958883807e-13,-9.999999997845066e-05,-37.80079999999986,-164.62840000000085,181.37070000000068,-4.967899919999982,-202.42930000000095,176.4028000800015,-26.026499920000262,25.244328710351578
94,5.471179065352771e-13,-1.9895196601282805e-13,-8.597567102697212e-13,-38.3258999999996,-157.5955000000003,174.89389999999946,-4.721462639999947,-195.92149999999768,170.17243735999813,-25.749062639998172,25.237993662521415
95,-1.2789769243681803e-13,1.1723955140041653e-12,1.6413537196058314e-12,-32.2613000000006,-172.03829999999815,185.5162999999999,-4.500085680000002,-204.2995999999939,181.01621431999888,-23.283385679993984,25.23154418878045
96,3.3217872896784684e-13,-3.836930773104541e-13,6.465938895416912e-13,-31.42079999999973,-184.288199999994,199.7142999999993,-4.2443949599999184,-215.70910000000404,195.46990503999933,-20.239194960004653,25.225161549992187
97,-0.00010000000106025198,7.176481631177012e-13,1.2150280781497713e-12,-28.144700000000427,-177.31620000000572,188.5121999999999,-4.109357519999964,-205.46090000001237,184.40284248,-21.05805752001237,25.218844375339927
98,9.999999882381871e-05,-2.3447910280083306e-13,7.460698725481052e-13,-28.348299999999604,-181.41590000000429,194.68479999999994,-3.635402399999956,-209.7640000000141,191.04939760000008,-18.71460240001413,25.212591335527698
99,-9.999999890553113e-05,3.765876499528531e-13,-9.999999967291728e-05,-40.200899999999834,-181.13019999999997,196.6560000000013,-4.60978488,-221.33140000000282,192.04621512000085,-29.285184880001395,25.20640114140004
100,-1.9273471707492718e-12,-5.968558980384842e-13,6.963318810448982e-13,-36.08899999999981,-177.734799999995,192.2807999999983,-4.44435119999997,-213.82379999999225,187.83644879999832,-25.987351199993938,25.200272542265306
101,-9.999999832288609e-05,9.999999869592102e-05,9.308109838457312e-13,-31.792600000000313,-179.758800000004,194.15229999999946,-4.1112187199999655,-211.55129999999804,190.04108127999976,-21.510218719998562,25.19420432439931
102,-1.099564883588755e-12,-0.00010000000090570893,-1.2079226507921703e-13,-33.569000000000166,-200.93709999999692,213.4602000000001,-4.067319599999986,-234.50630000000382,209.39288040000014,-25.11341960000368,25.18819530960264
103,2.8350655156827997e-12,1.2718714970105793e-12,-5.542233338928781e-13,-34.91210000000033,-176.41669999999863,191.1682000000015,-4.435483680000013,-211.32880000000114,186.73271632000154,-24.596083679999666,25.182244353827667
104,0.00010000000291654487,4.050093593832571e-13,-6.252776074688882e-13,-30.755199999999817,-187.4946999999997,201.27909999999872,-4.385968560000007,-218.24979999999493,196.89313143999843,-21.356668559996223,25.176350345871263
105,7.567280135845067e-13,-7.673861546209082e-13,-0.00010000000009569021,-33.22449999999981,-184.96490000000335,202.04390000000052,-4.257715679999942,-218.18950000000314,197.7861843200008,-20.40331568000255,25.170512206129438
106,9.999999762477785e-05,3.552713678800501e-14,-9.237055564881302e-14,-34.091500000000224,-183.64659999999992,195.92219999999998,-4.380309359999985,-217.7379999999966,191.54189064000087,-26.196109359996612,25.1647288854105
107,-1.4033219031261979e-12,-7.531752999057062e-13,0.00010000000021648248,-30.0088999999996,-197.1106,209.36259999999987,-4.455928079999959,-227.11929999999396,204.90667191999952,-22.212628079994204,25.15899936380338
108,-2.3856472353145364e-12,-1.0018652574217413e-12,-0.00010000000042253987,-32.465299999999715,-181.94289999999702,193.0942000000003,-4.55603616000001,-214.40830000000884,188.53816384000123,-25.870136160008528,25.153322649598124
109,0.00010000000071030968,7.247535904753022e-13,-9.999999961962658e-05,-34.30479999999946,-186.24189999999837,197.8789999999998,-4.297427279999997,-220.5467000000006,193.58157272000034,-26.965127280000814,25.14769777825568
110,-7.922551503725117e-13,-1.5631940186722204e-12,0.00010000000114729346,-35.28190000000072,-168.2025000000004,182.50859999999983,-4.56558336000001,-203.4842999999987,177.9430166399984,-25.541283359998886,25.142123811799348
111,1.9557688801796758e-12,-5.329070518200751e-13,7.602807272633072e-13,-28.66929999999943,-177.25529999999853,191.8444000000003,-4.3182935999999845,-205.9245999999885,187.52610640000168,-18.39849359998817,25.13659983638105
112,-2.842170943040401e-14,0.00010000000006016307,-9.023892744153272e-13,-33.37739999999992,-180.14530000000292,194.1926000000002,-4.0120509600000345,-213.52250000001925,190.1805490400004,-23.34195096001909,25.13112496361009
113,2.4513724383723456e-13,0.00010000000026622047,1.9895196601282805e-13,-33.05040000000017,-161.48749999999984,173.55200000000076,-4.285683360000005,-194.53780000001905,169.2663166399998,-25.271483360018294,25.12612125303447
114,-1.5010215292932116e-12,-2.913225216616411e-13,1.4921397450962104e-13,-30.102700000000247,-180.9623000000003,192.24729999999872,-4.368322799999941,-211.06500000000392,187.8789772,-23.186022800005148,25.1207420124555
115,1.2754242106893798e-12,8.526512829121202e-14,-3.481659405224491e-13,-30.76619999999975,-170.44519999999838,183.84489999999988,-4.275316799999969,-201.2114999999937,179.5695832000011,-21.64191679999378,25.115409351929415
