Ligand,affinity_(kcal/mol),rmsd_lb,rmsd_ub
Lig89,-5.1,3.790,6.546
Lig89,-5.0,6.584,7.753
Lig89,-5.0,2.186,4.363
Lig89,-4.9,1.988,3.645
Lig89,-4.8,3.804,5.663
Lig89,-4.7,5.403,8.604
Lig89,-4.5,2.607,4.219
Lig89,-4.5,3.317,5.736
Lig89,-4.4,4.111,5.439
Lig89,-4.4,2.134,5.246
Lig89,-4.4,2.920,6.963
Lig89,-4.3,2.937,4.747
Lig8,-5.4,0.000,0.000
Lig8,-5.3,4.291,6.260
Lig8,-5.3,2.967,6.445
Lig8,-5.2,3.981,7.279
Lig8,-5.1,3.787,7.491
Lig8,-5.1,3.033,6.513
Lig8,-4.9,4.108,8.224
Lig8,-4.9,4.545,6.322
Lig8,-4.7,6.029,7.953
Lig8,-4.7,5.323,7.544
Lig8,-4.6,1.795,2.537
Lig8,-4.6,4.932,6.970
Lig8,-4.6,4.815,6.292
Lig8,-4.5,4.311,6.388
Lig8,-4.5,3.783,6.842
Lig8,-4.4,5.045,7.961
Lig8,-4.4,6.830,9.401
Lig8,-4.3,3.841,5.762
Lig8,-4.3,4.664,6.782
Lig8,-4.3,4.385,5.819
Lig90,-5.9,0.000,0.000
Lig90,-5.7,1.974,4.615
Lig90,-5.6,2.241,4.829
Lig90,-5.5,2.000,4.023
Lig90,-5.4,2.139,5.932
Lig90,-5.3,2.643,3.623
Lig90,-5.3,2.752,4.897
Lig90,-5.2,1.999,3.015
Lig90,-5.1,6.655,7.930
Lig90,-5.1,4.119,6.177
Lig90,-5.0,2.974,5.672
Lig90,-5.0,2.912,4.996
Lig90,-4.9,3.981,6.081
Lig90,-4.8,2.889,6.066
Lig90,-4.8,5.108,8.279
Lig90,-4.7,5.895,8.274
Lig90,-4.7,7.202,10.124
Lig90,-4.7,4.011,5.342
Lig90,-4.5,5.705,8.596
Lig91,-5.5,0.000,0.000
Lig91,-5.3,1.887,4.093
Lig91,-5.2,1.797,4.764
Lig91,-5.2,1.785,4.560
Lig91,-5.2,2.133,4.751
Lig91,-5.0,2.195,4.675
Lig91,-4.9,1.980,5.062
Lig91,-4.9,1.720,5.194
Lig91,-4.8,3.022,5.523
Lig91,-4.8,2.263,3.613
Lig91,-4.7,3.426,5.923
Lig91,-4.6,3.350,5.834
Lig91,-4.5,2.035,6.111
Lig91,-4.5,2.898,5.255
Lig91,-4.5,2.663,5.834
Lig91,-4.4,3.939,6.725
Lig91,-4.4,5.276,7.613
Lig91,-4.3,2.105,4.214
Lig91,-4.3,5.343,7.798
Lig91,-4.3,1.688,4.658
Lig92,-5.8,0.000,0.000
Lig92,-5.7,1.433,1.988
Lig92,-5.7,1.800,4.491
Lig92,-5.4,2.834,5.577
Lig92,-5.4,3.537,5.811
Lig92,-5.3,2.105,3.302
Lig92,-5.2,5.422,7.389
Lig92,-5.0,2.824,5.771
Lig92,-4.9,4.470,6.248
Lig92,-4.9,1.869,4.743
Lig92,-4.9,2.774,6.471
Lig92,-4.8,1.714,1.966
Lig92,-4.8,1.707,2.524
Lig92,-4.8,3.109,4.357
Lig92,-4.7,6.744,9.160
Lig92,-4.7,4.326,7.010
Lig92,-4.7,1.806,4.638
Lig92,-4.6,4.880,7.043
Lig92,-4.5,3.046,5.384
Lig92,-4.5,2.594,5.432
Lig93,-5.9,0.000,0.000
Lig93,-5.4,2.255,3.615
Lig93,-5.1,1.914,3.233
Lig93,-5.0,2.041,2.183
Lig93,-5.0,2.601,4.188
Lig93,-4.8,1.757,2.545
Lig93,-4.5,1.723,2.577
Lig93,-4.4,2.841,4.081
Lig93,-4.4,2.357,3.474
Lig93,-4.4,8.595,9.535
Lig93,-4.3,5.644,7.357
Lig93,-4.2,5.613,7.034
Lig93,-4.2,3.166,3.871
Lig93,-4.1,3.205,4.230
Lig93,-4.1,3.856,5.075
Lig93,-4.0,9.135,10.286
Lig93,-4.0,7.184,8.056
Lig93,-4.0,3.351,4.502
Lig93,-3.9,2.376,3.267
Lig93,-3.9,5.973,7.455
Lig94,-5.7,0.000,0.000
Lig94,-5.4,1.962,3.344
Lig94,-5.3,2.211,3.619
Lig94,-4.8,2.622,4.153
Lig94,-4.8,1.738,2.041
Lig94,-4.8,2.356,2.887
Lig94,-4.7,2.631,4.050
Lig94,-4.7,2.188,3.241
Lig94,-4.5,2.548,3.902
Lig94,-4.5,3.283,4.839
Lig94,-4.5,1.857,2.641
Lig94,-4.3,7.010,7.899
Lig94,-4.3,2.716,4.513
Lig94,-4.2,2.577,3.662
Lig94,-4.2,2.712,4.300
Lig94,-4.0,5.151,7.260
Lig94,-3.9,7.181,8.003
Lig94,-3.9,3.478,4.773
Lig94,-3.9,9.472,10.690
Lig94,-3.8,9.440,10.226
Lig95,-6.5,0.000,0.000
Lig95,-6.2,5.430,8.355
Lig95,-6.1,5.583,8.699
Lig95,-5.4,2.105,2.384
Lig95,-5.3,2.378,3.089
Lig95,-5.2,2.957,4.161
Lig95,-5.2,2.715,3.344
Lig95,-5.0,5.740,8.767
Lig95,-5.0,6.087,9.083
Lig95,-4.9,3.913,4.839
Lig95,-4.9,3.766,4.283
Lig95,-4.9,10.080,11.833
Lig95,-4.8,1.516,2.407
Lig95,-4.8,6.068,8.985
Lig95,-4.7,5.490,7.229
Lig95,-4.7,3.127,4.013
Lig95,-4.7,3.646,7.120
Lig95,-4.7,6.825,9.935
Lig95,-4.5,3.750,4.851
Lig95,-4.5,3.994,7.394
Lig96,-6.3,0.000,0.000
Lig96,-5.9,4.728,7.103
Lig96,-5.7,5.255,7.547
Lig96,-5.3,2.209,2.623
Lig96,-5.1,4.737,6.149
Lig96,-5.1,3.094,6.641
Lig96,-5.0,2.718,3.596
Lig96,-4.9,4.964,7.474
Lig96,-4.9,6.257,8.824
Lig96,-4.8,5.832,7.470
Lig96,-4.8,4.430,5.754
Lig96,-4.7,4.326,6.987
Lig96,-4.7,6.141,8.502
Lig96,-4.7,3.430,6.632
Lig96,-4.7,3.527,4.504
Lig96,-4.6,6.657,9.285
Lig96,-4.4,3.186,4.099
Lig96,-4.3,8.581,10.441
Lig96,-4.2,10.079,11.895
Lig96,-4.2,6.205,8.486
Lig97,-6.4,0.000,0.000
Lig97,-6.1,4.793,7.248
Lig97,-5.9,5.191,7.467
Lig97,-5.8,6.644,8.464
Lig97,-5.6,1.911,2.485
Lig97,-5.4,2.696,4.739
Lig97,-5.3,4.242,6.665
Lig97,-5.3,4.110,6.761
Lig97,-5.2,1.759,2.310
Lig97,-5.2,3.832,6.948
Lig97,-5.2,5.252,7.236
Lig97,-5.2,3.553,5.402
Lig97,-5.2,4.898,7.021
Lig97,-5.1,2.354,6.275
Lig97,-5.1,5.029,7.381
Lig97,-5.1,7.176,9.080
Lig97,-5.0,6.048,8.298
Lig97,-5.0,5.018,7.654
Lig97,-5.0,2.300,5.348
Lig97,-4.8,5.186,8.976
Lig98,-6.5,0.000,0.000
Lig98,-6.4,1.257,1.479
Lig98,-5.6,1.617,4.203
Lig98,-5.4,1.994,3.132
Lig98,-5.4,3.156,6.398
Lig98,-5.3,1.827,4.474
Lig98,-5.3,7.875,9.881
Lig98,-5.3,4.477,6.631
Lig98,-5.3,3.734,6.109
Lig98,-5.2,8.082,9.968
Lig98,-5.2,3.259,5.482
Lig98,-5.1,6.682,9.277
Lig98,-5.1,3.786,6.042
Lig98,-5.1,2.204,6.247
Lig98,-5.0,4.972,7.185
Lig98,-4.9,4.359,7.018
Lig98,-4.9,4.707,7.378
Lig98,-4.8,3.536,7.862
Lig98,-4.6,2.505,4.889
Lig98,-4.6,5.857,8.606
Lig99,-5.5,0.000,0.000
Lig99,-5.3,6.667,11.312
Lig99,-5.2,8.064,11.771
Lig99,-5.1,8.082,11.728
Lig99,-5.1,6.223,10.189
Lig99,-5.1,4.458,8.594
Lig99,-5.1,3.360,6.540
Lig99,-5.1,4.777,8.807
Lig99,-5.1,6.723,10.328
Lig99,-5.1,7.942,11.537
Lig99,-5.0,2.627,5.302
Lig99,-5.0,4.118,8.592
Lig99,-4.9,3.903,8.162
Lig99,-4.9,4.289,8.405
Lig99,-4.7,3.579,6.921
Lig99,-4.7,6.830,10.557
Lig99,-4.7,5.962,9.475
Lig99,-4.6,7.925,11.067
Lig99,-4.5,4.141,7.945
Lig99,-4.5,7.923,12.339
Lig9,-5.6,0.000,0.000
Lig9,-5.4,2.776,5.548
Lig9,-5.4,3.572,7.049
Lig9,-5.2,2.813,5.916
Lig9,-5.1,2.550,4.587
Lig9,-5.0,2.126,5.716
Lig9,-5.0,2.449,3.946
Lig9,-4.9,2.166,4.391
Lig9,-4.8,2.819,5.571
Lig9,-4.6,8.005,9.211
Lig9,-4.6,1.861,2.141
Lig9,-4.6,3.267,5.358
Lig9,-4.5,4.220,6.712
Lig9,-4.4,3.263,5.981
Lig9,-4.4,2.883,6.736
Lig9,-4.4,6.924,9.088
Lig9,-4.3,3.055,6.297
Lig9,-4.2,4.589,6.968
Lig9,-4.2,3.043,5.683
Lig9,-4.2,4.692,6.358
