,Ligand,affinity_(kcal/mol),rmsd_lb,rmsd_ub
2181,Lig19,-5.3,3.3169999999999997,4.581
2182,Lig19,-5.3,3.3930000000000002,4.785
2183,Lig19,-5.2,2.323,3.315
2184,Lig19,-5.2,8.5,9.964
2185,Lig19,-5.0,8.025,10.033999999999999
2186,Lig19,-5.0,7.686,10.255999999999998
2187,Lig19,-5.0,2.968,4.697
2188,Lig19,-5.0,2.9930000000000003,4.173
2189,Lig19,-4.9,4.125,5.47
2190,Lig19,-4.9,4.553999999999999,7.035
2191,Lig19,-4.9,3.721,6.584
2192,Lig19,-4.9,4.1739999999999995,6.117999999999999
2193,Lig19,-4.7,3.6830000000000003,5.649
2194,Lig1,-5.7,0.0,0.0
2195,Lig1,-5.6,2.4930000000000003,5.579
2196,Lig1,-5.5,3.736,5.992999999999999
2197,Lig1,-5.4,4.516,7.279
2198,Lig1,-5.4,2.09,3.247
2199,Lig1,-5.3,5.452999999999999,7.74
2200,Lig1,-5.3,5.769,7.875
2201,Lig1,-5.2,3.611,5.4239999999999995
2202,Lig1,-5.1,4.7219999999999995,8.084
2203,Lig1,-4.8,5.059,6.939
2204,Lig1,-4.8,4.643,6.693
2205,Lig1,-4.7,5.218999999999999,8.365
2206,Lig1,-4.7,4.762,8.314
2207,Lig1,-4.6,4.29,5.604
2208,Lig1,-4.6,4.258,6.49
2209,Lig1,-4.5,7.859,11.905
2210,Lig1,-4.5,2.6,3.9760000000000004
2211,Lig1,-4.3,9.481,11.489
2212,Lig1,-4.3,6.827000000000001,9.118
2213,Lig1,-4.2,3.838,6.24
2214,Lig200,-6.6,0.0,0.0
2215,Lig200,-6.5,2.9019999999999997,5.056
2216,Lig200,-6.3,2.219,3.793
2217,Lig200,-6.3,2.675,4.871
2218,Lig200,-6.2,2.779,4.949
2219,Lig200,-6.2,3.4730000000000003,8.833
2220,Lig200,-6.1,3.947,8.333
2221,Lig200,-6.1,1.734,2.344
2222,Lig200,-6.1,4.177,9.013
2223,Lig200,-6.1,6.602,8.738999999999999
2224,Lig200,-6.0,3.2569999999999997,7.745
2225,Lig200,-6.0,8.437999999999999,9.935
2226,Lig200,-5.8,3.908,8.781
2227,Lig200,-5.8,2.971,8.504
2228,Lig200,-5.8,2.375,7.343
2229,Lig200,-5.8,3.0869999999999997,8.218
2230,Lig200,-5.6,2.617,7.131
2231,Lig200,-5.6,4.042,8.218
2232,Lig200,-5.6,7.127999999999999,9.557
2233,Lig200,-5.5,2.489,4.051
2234,Lig201,-6.7,0.0,0.0
2235,Lig201,-6.7,3.693,6.3660000000000005
2236,Lig201,-6.5,2.727,7.0360000000000005
2237,Lig201,-6.2,4.582,8.697000000000001
2238,Lig201,-6.2,3.628,7.888999999999999
2239,Lig201,-6.0,2.701,7.83
2240,Lig201,-5.9,3.963,6.563
2241,Lig201,-5.9,1.743,1.8330000000000002
2242,Lig201,-5.8,2.839,6.99
2243,Lig201,-5.7,3.0980000000000003,4.11
2244,Lig201,-5.6,3.431,6.079
2245,Lig201,-5.6,3.111,8.847999999999999
2246,Lig201,-5.6,3.633,5.992999999999999
2247,Lig201,-5.3,2.279,7.412000000000001
2248,Lig201,-5.2,9.34,11.780999999999999
2249,Lig201,-5.2,3.245,5.41
2250,Lig201,-5.1,7.813,9.482999999999999
2251,Lig201,-5.0,2.465,3.843
2252,Lig201,-5.0,4.077,9.0
2253,Lig201,-4.9,5.843,8.232000000000001
2254,Lig202,-6.4,0.0,0.0
2255,Lig202,-6.3,2.795,7.808
2256,Lig202,-6.2,2.66,7.0360000000000005
2257,Lig202,-6.1,4.595,8.74
2258,Lig202,-6.0,3.6260000000000003,7.912000000000001
2259,Lig202,-6.0,2.1959999999999997,7.565
2260,Lig202,-6.0,3.7960000000000003,6.642
2261,Lig202,-5.9,6.292999999999999,8.418
2262,Lig202,-5.9,4.79,7.191
2263,Lig202,-5.8,3.218,5.38
2264,Lig202,-5.8,3.608,5.83
2265,Lig202,-5.8,3.7239999999999998,6.513999999999999
2266,Lig202,-5.7,2.431,3.9939999999999998
2267,Lig202,-5.7,9.68,11.600999999999999
2268,Lig202,-5.7,3.866,6.24
2269,Lig202,-5.7,2.6060000000000003,7.529
2270,Lig202,-5.7,2.883,7.555
2271,Lig202,-5.6,8.127,10.039
2272,Lig202,-5.6,3.603,5.81
2273,Lig202,-5.6,6.247000000000001,8.038
2274,Lig203,-6.0,0.0,0.0
2275,Lig203,-5.7,2.7680000000000002,6.006
2276,Lig203,-5.7,4.016,7.126
2277,Lig203,-5.6,3.3169999999999997,5.568
2278,Lig203,-5.6,2.659,4.273
2279,Lig203,-5.5,2.026,4.455
2280,Lig203,-5.5,2.375,5.518
2281,Lig203,-5.4,2.7319999999999998,5.026
2282,Lig203,-5.4,2.5810000000000004,4.67
2283,Lig203,-5.4,2.283,5.062
2284,Lig203,-5.3,5.083,8.62
2285,Lig203,-5.2,2.715,3.49
2286,Lig203,-5.2,4.999,8.155
2287,Lig203,-5.2,2.853,6.314
2288,Lig203,-5.1,1.8840000000000001,2.167
2289,Lig203,-5.1,3.41,4.958
2290,Lig203,-5.1,3.574,4.931
2291,Lig203,-5.1,4.751,6.197
2292,Lig203,-4.9,2.8080000000000003,3.923
2293,Lig203,-4.9,4.821000000000001,7.553999999999999
2294,Lig204,-5.9,0.0,0.0
2295,Lig204,-5.9,1.0959999999999999,1.3719999999999999
2296,Lig204,-5.8,1.74,4.17
2297,Lig204,-5.4,5.013,7.246
2298,Lig204,-5.3,4.959,8.474
2299,Lig204,-5.3,1.8459999999999999,4.946000000000001
2300,Lig204,-5.3,3.282,5.51
2301,Lig204,-5.2,4.654,7.928999999999999
2302,Lig204,-5.2,1.903,2.833
2303,Lig204,-5.2,3.1010000000000004,3.975
2304,Lig204,-5.1,3.9539999999999997,6.848
2305,Lig204,-5.1,3.083,6.468
2306,Lig204,-5.1,2.895,6.263
2307,Lig204,-5.1,2.388,3.036
2308,Lig204,-5.0,5.125,6.224
2309,Lig204,-5.0,5.336,8.904
2310,Lig204,-4.9,4.558,5.807
2311,Lig204,-4.8,5.0360000000000005,7.6160000000000005
2312,Lig204,-4.7,5.631,7.269
2313,Lig204,-4.7,2.969,5.0089999999999995
2314,Lig205,-6.5,0.0,0.0
2315,Lig205,-6.3,3.218,4.602
2316,Lig205,-6.2,3.8369999999999997,7.651
2317,Lig205,-6.1,3.375,5.5489999999999995
2318,Lig205,-6.0,2.885,3.45
2319,Lig205,-6.0,2.2430000000000003,4.829
2320,Lig205,-6.0,3.258,4.9110000000000005
2321,Lig205,-5.9,2.161,4.274
2322,Lig205,-5.8,2.5789999999999997,5.846
2323,Lig205,-5.8,2.947,4.82
2324,Lig205,-5.7,2.6180000000000003,6.005
2325,Lig205,-5.7,2.785,5.752000000000001
2326,Lig205,-5.6,1.9809999999999999,2.347
2327,Lig205,-5.6,3.545,6.49
2328,Lig205,-5.6,8.392000000000001,9.471
2329,Lig205,-5.5,5.473,9.104
2330,Lig205,-5.5,5.6579999999999995,8.695
2331,Lig205,-5.5,2.8110000000000004,6.013
2332,Lig205,-5.2,2.64,5.916
2333,Lig205,-5.1,4.349,6.484
2334,Lig206,-6.1,0.0,0.0
2335,Lig206,-6.0,2.8360000000000003,7.2410000000000005
2336,Lig206,-6.0,4.095,6.685
2337,Lig206,-6.0,3.753,6.22
2338,Lig206,-6.0,5.252000000000001,8.347000000000001
2339,Lig206,-5.9,4.273,6.869
2340,Lig206,-5.9,3.049,7.204
2341,Lig206,-5.8,2.79,7.261
2342,Lig206,-5.7,4.449,7.206
2343,Lig206,-5.6,3.568,7.5889999999999995
2344,Lig206,-5.6,3.603,6.26
2345,Lig206,-5.6,5.925,8.78
2346,Lig206,-5.6,3.6630000000000003,5.3389999999999995
2347,Lig206,-5.6,4.542,7.222
2348,Lig206,-5.6,2.3890000000000002,4.121
2349,Lig206,-5.6,3.428,8.524
2350,Lig206,-5.6,2.234,6.901
2351,Lig206,-5.4,2.714,8.101
2352,Lig206,-5.3,7.311,10.484000000000002
2353,Lig206,-5.3,5.211,9.738
2354,Lig207,-6.2,0.0,0.0
2355,Lig207,-6.0,1.51,2.316
2356,Lig207,-5.9,2.305,4.377
2357,Lig207,-5.9,2.825,6.306
2358,Lig207,-5.8,3.137,4.298
2359,Lig207,-5.8,2.1790000000000003,5.81
2360,Lig207,-5.7,2.217,5.0360000000000005
2361,Lig207,-5.7,2.94,5.794
2362,Lig207,-5.7,3.697,5.75
2363,Lig207,-5.7,2.3409999999999997,5.2379999999999995
2364,Lig207,-5.6,1.6019999999999999,1.9969999999999999
2365,Lig207,-5.6,2.057,2.7430000000000003
2366,Lig207,-5.6,2.929,5.367000000000001
2367,Lig207,-5.5,5.285,8.099
2368,Lig207,-5.5,3.04,5.412999999999999
2369,Lig207,-5.5,4.66,6.48
2370,Lig207,-5.5,2.657,5.003
2371,Lig207,-5.5,5.329,7.585
2372,Lig207,-5.4,4.953,8.515
2373,Lig207,-5.3,2.5380000000000003,5.797000000000001
2374,Lig208,-5.7,0.0,0.0
2375,Lig208,-5.6,8.008,11.07
2376,Lig208,-5.6,1.734,3.8710000000000004
2377,Lig208,-5.6,7.275,10.312999999999999
2378,Lig208,-5.5,2.031,3.988
2379,Lig208,-5.5,11.47,12.765
2380,Lig208,-5.5,1.456,2.135
2381,Lig208,-5.3,8.267999999999999,11.505
2382,Lig208,-5.1,3.358,7.662999999999999
2383,Lig208,-5.1,10.807,12.831
2384,Lig208,-5.1,1.839,2.62
2385,Lig208,-5.0,9.985,12.495999999999999
2386,Lig208,-5.0,11.62,12.752
2387,Lig208,-4.9,1.8519999999999999,2.097
2388,Lig208,-4.9,4.337,6.574
2389,Lig208,-4.7,2.0180000000000002,6.06
2390,Lig208,-4.7,3.6239999999999997,6.968
2391,Lig208,-4.7,2.7939999999999996,3.412
2392,Lig208,-4.6,10.055,12.945
2393,Lig208,-4.6,11.174000000000001,13.029000000000002
2394,Lig209,-6.1,0.0,0.0
2395,Lig209,-6.0,1.642,4.636
2396,Lig209,-6.0,1.7469999999999999,4.093
2397,Lig209,-6.0,1.632,3.9210000000000003
2398,Lig209,-5.9,2.128,4.461
2399,Lig209,-5.7,1.506,2.205
2400,Lig209,-5.5,2.037,2.8089999999999997
2401,Lig209,-5.5,2.248,4.569
2402,Lig209,-5.4,1.726,5.6979999999999995
2403,Lig209,-5.4,2.658,4.8580000000000005
2404,Lig209,-5.4,6.239,7.81
2405,Lig209,-5.4,2.6,6.834
2406,Lig209,-5.3,4.622,7.122000000000001
2407,Lig209,-5.3,3.931,6.41
2408,Lig209,-5.1,2.234,5.865
2409,Lig209,-5.0,4.43,6.9079999999999995
2410,Lig209,-5.0,3.0610000000000004,6.882999999999999
2411,Lig209,-5.0,7.215,8.924
2412,Lig209,-4.9,3.678,6.22
2413,Lig209,-4.9,5.691,8.022
2414,Lig20,-6.2,0.0,0.0
2415,Lig20,-6.0,2.907,6.192
2416,Lig20,-5.8,3.8489999999999998,7.49
2417,Lig20,-5.8,3.1630000000000003,6.893
2418,Lig20,-5.8,3.719,6.961
2419,Lig20,-5.7,3.7460000000000004,7.428999999999999
2420,Lig20,-5.6,1.811,3.2769999999999997
2421,Lig20,-5.5,4.046,6.981
2422,Lig20,-5.5,4.154,6.819
2423,Lig20,-5.4,3.661,7.327000000000001
2424,Lig20,-5.4,3.5060000000000002,6.399
2425,Lig20,-5.2,4.4830000000000005,7.722
2426,Lig20,-5.1,4.152,6.82
2427,Lig20,-5.1,2.688,4.478
2428,Lig20,-5.1,1.849,3.085
2429,Lig20,-5.0,4.18,5.3660000000000005
2430,Lig20,-4.9,2.76,4.493
2431,Lig20,-4.8,4.877,7.3839999999999995
2432,Lig20,-4.7,3.464,6.687
2433,Lig20,-4.6,2.434,2.983
2434,Lig210,-6.4,0.0,0.0
2435,Lig210,-6.0,2.161,6.654
2436,Lig210,-5.9,1.847,6.093999999999999
2437,Lig210,-5.9,2.0180000000000002,6.356
2438,Lig210,-5.8,2.059,4.988
2439,Lig210,-5.8,2.105,5.295
2440,Lig210,-5.7,3.813,6.49
2441,Lig210,-5.7,7.657,9.841000000000001
2442,Lig210,-5.7,2.228,4.606
2443,Lig210,-5.6,1.571,2.424
2444,Lig210,-5.6,2.031,5.406000000000001
2445,Lig210,-5.5,1.618,4.446000000000001
2446,Lig210,-5.4,5.136,7.452000000000001
2447,Lig210,-5.4,3.8080000000000003,6.912999999999999
2448,Lig210,-5.4,3.5980000000000003,7.881
2449,Lig210,-5.3,7.172999999999999,9.484
2450,Lig210,-5.2,2.114,4.711
2451,Lig210,-5.2,4.355,7.11
2452,Lig210,-5.2,7.232,9.584
2453,Lig210,-5.2,2.013,3.8680000000000003
2454,Lig211,-6.0,0.0,0.0
2455,Lig211,-5.9,3.255,5.184
2456,Lig211,-5.9,3.484,4.6339999999999995
2457,Lig211,-5.9,3.293,5.88
2458,Lig211,-5.9,4.121,5.882000000000001
2459,Lig211,-5.9,1.5230000000000001,1.876
2460,Lig211,-5.9,3.339,7.745
2461,Lig211,-5.8,3.823,6.347
2462,Lig211,-5.8,2.8310000000000004,4.981
2463,Lig211,-5.6,2.695,6.595
2464,Lig211,-5.4,4.118,7.8660000000000005
2465,Lig211,-5.4,4.523,6.121
2466,Lig211,-5.3,3.6510000000000002,6.269
2467,Lig211,-5.3,3.8569999999999998,5.917999999999999
2468,Lig211,-5.2,3.89,6.821000000000001
2469,Lig211,-5.2,3.613,4.6419999999999995
2470,Lig211,-5.1,4.273,7.325
2471,Lig211,-5.1,3.197,4.234
2472,Lig211,-5.1,4.743,7.6610000000000005
2473,Lig211,-5.0,2.314,6.59
2474,Lig212,-6.1,0.0,0.0
2475,Lig212,-6.1,4.204,7.494
2476,Lig212,-6.1,4.007,7.346
2477,Lig212,-6.0,3.1830000000000003,7.9510000000000005
2478,Lig212,-5.9,4.499,7.031000000000001
2479,Lig212,-5.9,4.775,6.928999999999999
2480,Lig212,-5.8,2.2840000000000003,4.354
2481,Lig212,-5.8,2.68,4.606
2482,Lig212,-5.7,1.919,2.784
2483,Lig212,-5.7,2.687,6.999
2484,Lig212,-5.6,3.877,8.004
2485,Lig212,-5.5,1.6780000000000002,4.022
2486,Lig212,-5.5,3.3139999999999996,5.7379999999999995
2487,Lig212,-5.5,2.217,2.748
2488,Lig212,-5.4,4.251,6.561
2489,Lig212,-5.4,5.903,7.9
2490,Lig212,-5.4,4.689,7.9879999999999995
2491,Lig212,-5.3,4.399,7.805
2492,Lig212,-5.1,7.309,10.135
2493,Lig212,-5.0,4.026,7.653
2494,Lig213,-5.9,0.0,0.0
2495,Lig213,-5.5,1.9569999999999999,4.718999999999999
2496,Lig213,-5.5,3.48,6.867000000000001
2497,Lig213,-5.5,2.181,5.332000000000001
2498,Lig213,-5.4,2.895,5.747000000000001
2499,Lig213,-5.3,3.06,4.388999999999999
2500,Lig213,-5.3,3.66,6.106
2501,Lig213,-5.2,2.283,5.317
2502,Lig213,-5.0,2.127,5.356
2503,Lig213,-5.0,2.955,4.668
2504,Lig213,-4.9,2.866,5.324
2505,Lig213,-4.9,4.821000000000001,8.179
2506,Lig213,-4.8,4.359,6.824
2507,Lig213,-4.7,2.541,5.122999999999999
2508,Lig213,-4.7,2.522,3.688
2509,Lig213,-4.6,5.187,7.377000000000001
2510,Lig213,-4.6,6.3629999999999995,9.46
2511,Lig213,-4.6,5.752000000000001,8.436
2512,Lig213,-4.6,3.75,4.887
2513,Lig213,-4.6,2.755,3.906
2514,Lig214,-5.9,0.0,0.0
2515,Lig214,-5.8,1.8359999999999999,5.348
2516,Lig214,-5.7,2.045,5.25
2517,Lig214,-5.7,1.719,4.1
2518,Lig214,-5.6,2.227,3.7710000000000004
2519,Lig214,-5.6,3.824,6.459
2520,Lig214,-5.3,2.9210000000000003,6.553999999999999
2521,Lig214,-5.3,6.55,8.591000000000001
2522,Lig214,-5.3,3.835,6.2620000000000005
2523,Lig214,-5.2,4.248,5.995
2524,Lig214,-5.2,6.8629999999999995,8.765
2525,Lig214,-5.1,3.6830000000000003,6.604
2526,Lig214,-5.0,2.6180000000000003,6.44
2527,Lig214,-4.9,3.016,6.587999999999999
2528,Lig214,-4.9,2.635,5.699
2529,Lig214,-4.8,4.073,6.3389999999999995
2530,Lig214,-4.8,2.36,5.671
2531,Lig214,-4.7,2.066,5.587000000000001
2532,Lig214,-4.7,4.408,7.706
2533,Lig215,-6.2,0.0,0.0
2534,Lig215,-5.9,2.9330000000000003,7.631
2535,Lig215,-5.8,5.306,8.994
2536,Lig215,-5.7,2.688,7.372999999999999
2537,Lig215,-5.6,2.542,4.5360000000000005
2538,Lig215,-5.6,5.386,8.87
2539,Lig215,-5.6,5.917999999999999,10.173
2540,Lig215,-5.4,4.249,7.103
2541,Lig215,-5.4,3.1519999999999997,6.968
2542,Lig215,-5.4,5.073,7.966
2543,Lig215,-5.1,3.523,8.637
2544,Lig215,-5.1,5.584,8.474
2545,Lig215,-4.9,8.634,11.09
2546,Lig215,-4.8,2.436,5.393
2547,Lig215,-4.8,1.85,3.9739999999999998
2548,Lig215,-4.7,2.696,4.792
2549,Lig215,-4.7,6.836,10.376
2550,Lig215,-4.7,3.932,6.47
2551,Lig215,-4.6,3.5210000000000004,8.677999999999999
2552,Lig215,-4.6,7.351,10.204
2553,Lig216,-5.8,0.0,0.0
2554,Lig216,-5.3,10.892999999999999,13.754000000000001
2555,Lig216,-5.2,2.658,5.814
2556,Lig216,-5.1,1.611,2.4530000000000003
2557,Lig216,-5.1,6.279,9.312999999999999
2558,Lig216,-5.0,8.671,11.58
2559,Lig216,-5.0,7.147,9.902000000000001
2560,Lig216,-4.9,8.079,10.681
2561,Lig216,-4.9,2.548,6.122999999999999
2562,Lig216,-4.9,10.529000000000002,13.373
2563,Lig216,-4.8,10.075,12.995
2564,Lig216,-4.8,7.8660000000000005,11.044
2565,Lig216,-4.8,2.484,5.336
2566,Lig216,-4.8,7.681,10.527000000000001
2567,Lig216,-4.7,7.645,10.494000000000002
2568,Lig216,-4.7,3.5839999999999996,5.824
2569,Lig216,-4.6,2.524,5.445
2570,Lig216,-4.5,10.514000000000001,13.308
2571,Lig216,-4.5,3.15,5.5360000000000005
2572,Lig216,-4.4,11.710999999999999,14.7
2573,Lig217,-6.4,0.0,0.0
2574,Lig217,-6.4,3.965,9.272
2575,Lig217,-6.4,1.6030000000000002,2.076
2576,Lig217,-6.0,3.236,8.346
2577,Lig217,-5.7,4.3839999999999995,9.568
2578,Lig217,-5.7,6.403,9.574
2579,Lig217,-5.6,1.624,1.983
2580,Lig217,-5.6,2.521,4.499
2581,Lig217,-5.5,4.747,7.61
2582,Lig217,-5.4,2.492,7.188
2583,Lig217,-5.4,2.701,7.106
2584,Lig217,-5.3,2.065,2.741
2585,Lig217,-5.3,5.362,8.603
2586,Lig217,-5.2,3.7089999999999996,6.371
2587,Lig217,-5.1,4.958,6.691
2588,Lig217,-5.0,3.762,5.792000000000001
2589,Lig217,-5.0,5.857,8.273
2590,Lig217,-4.7,3.654,5.945
2591,Lig217,-4.7,5.492999999999999,9.654
2592,Lig217,-4.7,2.847,4.934
2593,Lig218,-6.6,0.0,0.0
2594,Lig218,-6.1,1.564,2.0709999999999997
2595,Lig218,-6.1,4.416,9.309
2596,Lig218,-5.8,3.665,7.329
2597,Lig218,-5.8,2.542,7.885
2598,Lig218,-5.7,1.4580000000000002,3.0
2599,Lig218,-5.6,2.0,7.455
2600,Lig218,-5.3,3.452,5.355
2601,Lig218,-5.3,1.714,2.0669999999999997
2602,Lig218,-5.3,2.25,3.4789999999999996
2603,Lig218,-5.2,5.236000000000001,9.737
2604,Lig218,-5.1,3.6180000000000003,7.813
2605,Lig218,-5.1,3.112,5.114
2606,Lig218,-5.1,4.75,7.2860000000000005
2607,Lig218,-5.0,3.7880000000000003,4.992
2608,Lig218,-5.0,3.8689999999999998,6.157
2609,Lig218,-4.9,2.597,7.654
2610,Lig218,-4.8,3.7910000000000004,9.087
2611,Lig218,-4.8,6.992999999999999,11.017000000000001
2612,Lig218,-4.7,4.862,9.117
2613,Lig219,-6.5,0.0,0.0
2614,Lig219,-6.3,1.9880000000000002,3.21
2615,Lig219,-6.0,3.74,4.954
2616,Lig219,-6.0,7.882000000000001,10.272
2617,Lig219,-5.9,7.68,10.477
2618,Lig219,-5.8,6.153,8.066
2619,Lig219,-5.8,6.164,8.404
2620,Lig219,-5.7,3.842,6.632000000000001
2621,Lig219,-5.6,2.782,5.909
2622,Lig219,-5.6,5.827000000000001,7.934
2623,Lig219,-5.5,3.412,6.207000000000001
2624,Lig219,-5.5,8.5,11.128
2625,Lig219,-5.5,2.398,3.5380000000000003
2626,Lig219,-5.4,3.739,5.51
2627,Lig219,-5.4,3.931,6.534
2628,Lig219,-5.3,3.523,6.885
2629,Lig219,-5.3,2.802,3.9619999999999997
2630,Lig219,-5.2,5.359,8.229
2631,Lig219,-5.2,5.205,8.003
2632,Lig219,-5.2,3.656,6.57
2633,Lig21,-6.7,0.0,0.0
2634,Lig21,-6.2,4.042,7.69
2635,Lig21,-5.8,3.697,7.273
2636,Lig21,-5.7,4.157,7.8660000000000005
2637,Lig21,-5.6,2.927,4.796
2638,Lig21,-5.6,3.947,6.687
2639,Lig21,-5.5,3.156,6.475
2640,Lig21,-5.3,2.475,4.348
2641,Lig21,-5.2,3.383,7.061
2642,Lig21,-5.1,1.754,2.2119999999999997
2643,Lig21,-5.1,3.596,6.997000000000001
2644,Lig21,-5.1,2.336,3.7769999999999997
2645,Lig21,-5.1,2.167,3.262
2646,Lig21,-4.9,2.6180000000000003,3.8160000000000003
2647,Lig21,-4.9,4.588,6.88
2648,Lig21,-4.8,3.9789999999999996,6.935
2649,Lig21,-4.7,2.3409999999999997,3.036
2650,Lig21,-4.7,4.7139999999999995,8.158999999999999
2651,Lig21,-4.6,3.4730000000000003,6.609
2652,Lig21,-4.6,3.267,4.626
2653,Lig220,-6.3,0.0,0.0
2654,Lig220,-6.1,1.58,2.043
2655,Lig220,-6.1,9.501,12.808
2656,Lig220,-6.0,4.434,5.141
2657,Lig220,-6.0,4.004,6.992999999999999
2658,Lig220,-5.9,12.927999999999999,14.493
2659,Lig220,-5.7,8.547,11.307
2660,Lig220,-5.6,2.81,4.171
2661,Lig220,-5.6,4.336,6.422000000000001
2662,Lig220,-5.5,9.461,12.698
2663,Lig220,-5.4,13.205,14.222000000000001
2664,Lig220,-5.4,4.713,7.837000000000001
2665,Lig220,-5.3,9.3,12.368
2666,Lig220,-5.3,5.85,8.34
2667,Lig220,-5.2,2.021,3.1660000000000004
2668,Lig220,-5.2,9.793,12.485
2669,Lig220,-5.2,3.911,6.744
2670,Lig220,-5.1,4.498,6.8020000000000005
2671,Lig220,-5.0,3.552,5.31
2672,Lig220,-5.0,4.595,7.257999999999999
2673,Lig221,-6.3,0.0,0.0
2674,Lig221,-6.2,2.735,4.004
2675,Lig221,-5.8,1.585,2.015
2676,Lig221,-5.8,11.312000000000001,12.668
2677,Lig221,-5.7,9.399,10.957
2678,Lig221,-5.7,12.363,14.668
2679,Lig221,-5.7,12.575999999999999,14.104000000000001
2680,Lig221,-5.6,13.784,15.470999999999998
2681,Lig221,-5.6,12.119000000000002,14.265
2682,Lig221,-5.4,14.177999999999999,16.257
2683,Lig221,-5.4,12.545,14.593
2684,Lig221,-5.3,9.703,11.269
2685,Lig221,-5.1,10.741,12.318
2686,Lig221,-5.1,3.5669999999999997,5.242999999999999
2687,Lig221,-5.0,11.702,13.747
2688,Lig221,-5.0,13.945,15.967
2689,Lig221,-5.0,12.216,14.089
2690,Lig221,-4.9,13.234000000000002,15.347000000000001
2691,Lig221,-4.9,12.550999999999998,14.321
2692,Lig221,-4.7,10.392000000000001,11.734000000000002
2693,Lig222,-6.8,0.0,0.0
2694,Lig222,-6.6,8.709,11.755999999999998
2695,Lig222,-6.0,10.894,12.824000000000002
2696,Lig222,-5.9,4.242,6.979
2697,Lig222,-5.9,1.406,1.692
2698,Lig222,-5.8,4.861000000000001,7.605
2699,Lig222,-5.8,3.887,4.305
2700,Lig222,-5.6,3.614,7.071000000000001
2701,Lig222,-5.6,2.573,3.029
2702,Lig222,-5.5,9.116,11.597999999999999
2703,Lig222,-5.5,3.284,3.9539999999999997
2704,Lig222,-5.4,4.119,6.995
2705,Lig222,-5.4,5.386,7.455
2706,Lig222,-5.2,3.8139999999999996,6.492000000000001
2707,Lig222,-5.2,1.64,2.102
2708,Lig222,-5.1,4.169,6.843999999999999
2709,Lig222,-4.9,2.483,2.9560000000000004
2710,Lig222,-4.9,5.212999999999999,8.211
2711,Lig222,-4.8,2.6039999999999996,4.035
2712,Lig222,-4.7,4.12,7.678
2713,Lig223,-6.4,0.0,0.0
2714,Lig223,-6.1,1.788,8.296
2715,Lig223,-6.1,3.597,9.702
2716,Lig223,-6.1,4.355,8.19
2717,Lig223,-5.9,4.527,10.222999999999999
2718,Lig223,-5.6,4.738,9.375
2719,Lig223,-5.6,3.9589999999999996,10.409
2720,Lig223,-5.5,2.9,9.032
2721,Lig223,-5.5,5.26,10.540999999999999
2722,Lig223,-5.2,2.0669999999999997,8.458
2723,Lig223,-5.2,2.861,8.347000000000001
2724,Lig223,-5.1,4.857,7.888
2725,Lig223,-5.1,2.0669999999999997,2.623
2726,Lig223,-5.1,4.3919999999999995,9.675
2727,Lig223,-5.0,2.842,4.356
2728,Lig223,-5.0,4.44,7.773
2729,Lig223,-4.9,3.4819999999999998,8.673
2730,Lig223,-4.9,4.385,7.341
2731,Lig223,-4.6,4.176,4.93
2732,Lig223,-4.5,10.466,11.739
2733,Lig224,-6.9,0.0,0.0
2734,Lig224,-6.2,4.827,7.885
2735,Lig224,-6.2,3.5239999999999996,9.193
2736,Lig224,-6.1,1.6780000000000002,2.915
2737,Lig224,-6.0,4.906000000000001,10.412
2738,Lig224,-6.0,1.933,8.232000000000001
2739,Lig224,-5.8,1.9909999999999999,8.211
2740,Lig224,-5.8,2.255,8.246
2741,Lig224,-5.7,5.718,9.624
2742,Lig224,-5.7,4.3580000000000005,9.485
2743,Lig224,-5.6,3.803,8.395
2744,Lig224,-5.6,5.088,6.421
2745,Lig224,-5.6,3.9560000000000004,9.463
2746,Lig224,-5.6,2.033,2.427
2747,Lig224,-5.3,2.602,3.804
2748,Lig224,-5.1,3.39,4.38
2749,Lig224,-5.1,2.556,2.842
2750,Lig224,-5.0,5.303999999999999,10.321
2751,Lig224,-5.0,4.954,5.615
2752,Lig224,-4.7,4.3919999999999995,4.966
2753,Lig225,-5.2,0.0,0.0
2754,Lig225,-5.2,1.879,2.5340000000000003
2755,Lig225,-5.2,2.52,4.678999999999999
2756,Lig225,-5.1,2.7689999999999997,5.1370000000000005
2757,Lig225,-5.1,1.6280000000000001,2.13
2758,Lig225,-4.9,2.019,3.8310000000000004
2759,Lig225,-4.9,2.221,3.9819999999999998
2760,Lig225,-4.7,3.162,5.3420000000000005
2761,Lig225,-4.7,9.186,10.363
2762,Lig225,-4.7,2.113,4.17
2763,Lig225,-4.6,8.07,10.009
2764,Lig225,-4.6,1.8219999999999998,4.305
2765,Lig225,-4.6,8.234,9.186
2766,Lig225,-4.5,2.062,2.595
2767,Lig225,-4.5,2.4859999999999998,5.254
2768,Lig225,-4.5,9.112,10.547
2769,Lig225,-4.5,1.685,3.236
2770,Lig225,-4.5,7.781000000000001,9.802
2771,Lig225,-4.4,8.0,10.137
2772,Lig225,-4.4,9.248,11.159
2773,Lig226,-5.4,0.0,0.0
2774,Lig226,-5.3,1.8719999999999999,2.593
2775,Lig226,-5.2,2.085,4.859
2776,Lig226,-5.2,2.17,4.031000000000001
2777,Lig226,-5.0,2.0180000000000002,4.466
2778,Lig226,-5.0,2.04,5.013
2779,Lig226,-4.9,3.0610000000000004,5.93
