Ligand,affinity_(kcal/mol),rmsd_lb,rmsd_ub
Lig230,-5.3,2.948,8.064
Lig230,-5.3,3.574,7.633
Lig230,-5.2,2.928,6.133
Lig230,-5.2,3.176,7.257
Lig230,-5.2,2.930,5.995
Lig230,-5.1,3.008,6.051
Lig230,-5.0,2.551,5.919
Lig230,-5.0,3.506,8.581
Lig230,-5.0,3.353,8.224
Lig230,-5.0,3.649,7.170
Lig230,-4.9,3.993,8.552
Lig230,-4.9,2.369,5.601
Lig230,-4.8,4.687,7.387
Lig230,-4.7,10.168,13.407
Lig230,-4.7,3.712,7.364
Lig230,-4.7,4.088,8.178
Lig231,-5.7,0.000,0.000
Lig231,-5.7,2.543,5.706
Lig231,-5.5,1.925,5.551
Lig231,-5.4,3.137,7.064
Lig231,-5.4,2.617,6.302
Lig231,-5.2,2.674,6.001
Lig231,-5.2,3.378,7.180
Lig231,-5.2,2.769,5.706
Lig231,-5.2,2.121,5.401
Lig231,-5.1,2.254,5.766
Lig231,-5.1,2.800,6.380
Lig231,-5.0,4.224,8.281
Lig231,-4.8,3.957,8.876
Lig231,-4.8,2.710,6.943
Lig231,-4.8,3.947,7.817
Lig231,-4.8,2.419,5.659
Lig231,-4.7,4.237,8.182
Lig231,-4.7,8.557,11.940
Lig231,-4.6,3.256,7.182
Lig231,-4.6,2.946,5.720
Lig232,-5.8,0.000,0.000
Lig232,-5.7,1.665,5.306
Lig232,-5.5,2.934,5.710
Lig232,-5.4,5.767,9.525
Lig232,-5.3,2.290,5.676
Lig232,-5.2,8.149,12.356
Lig232,-5.2,2.379,5.867
Lig232,-5.1,2.027,4.816
Lig232,-5.1,10.409,13.027
Lig232,-5.1,7.722,11.257
Lig232,-5.1,3.477,7.707
Lig232,-4.9,6.341,10.208
Lig232,-4.8,1.869,6.796
Lig232,-4.8,2.034,5.447
Lig232,-4.8,2.099,4.709
Lig232,-4.7,2.623,5.759
Lig232,-4.6,7.124,10.434
Lig232,-4.6,2.310,4.717
Lig233,-5.6,0.000,0.000
Lig233,-5.6,8.006,11.593
Lig233,-5.4,1.812,4.898
Lig233,-5.4,5.521,9.311
Lig233,-5.4,7.391,11.334
Lig233,-5.3,6.816,10.895
Lig233,-5.2,1.877,5.242
Lig233,-5.1,8.574,11.154
Lig233,-5.1,6.774,10.366
Lig233,-5.1,5.501,8.030
Lig233,-5.0,1.994,2.444
Lig233,-4.9,8.774,12.514
Lig233,-4.9,9.109,11.760
Lig233,-4.7,8.756,11.841
Lig233,-4.7,9.280,12.642
Lig233,-4.7,8.573,12.132
Lig233,-4.7,2.324,3.391
Lig233,-4.6,5.060,8.338
Lig233,-4.6,8.570,12.389
Lig233,-4.4,9.830,13.462
Lig234,-5.7,0.000,0.000
Lig234,-5.5,7.333,11.338
Lig234,-5.4,2.173,5.265
Lig234,-5.2,2.426,5.846
Lig234,-5.2,1.764,5.780
Lig234,-5.2,7.389,10.565
Lig234,-5.2,7.653,10.921
Lig234,-5.0,1.942,4.787
Lig234,-5.0,2.198,5.909
Lig234,-5.0,8.417,12.045
Lig234,-5.0,8.683,12.010
Lig234,-4.9,2.531,6.304
Lig234,-4.9,1.981,4.847
Lig234,-4.9,9.817,12.614
Lig234,-4.8,2.257,5.638
Lig234,-4.8,8.363,11.431
Lig234,-4.7,6.006,9.547
Lig234,-4.6,4.561,7.238
Lig234,-4.6,8.385,11.468
Lig234,-4.5,7.090,11.020
Lig235,-5.8,0.000,0.000
Lig235,-5.7,3.327,6.044
Lig235,-5.6,2.687,6.150
Lig235,-5.4,5.613,7.885
Lig235,-5.4,4.002,6.095
Lig235,-5.3,4.465,8.240
Lig235,-5.3,3.501,7.612
Lig235,-5.2,6.173,8.843
Lig235,-5.2,2.138,5.444
Lig235,-5.1,5.067,8.534
Lig235,-5.0,4.588,8.566
Lig235,-4.9,5.459,8.833
Lig235,-4.9,4.453,7.672
Lig235,-4.8,7.930,11.127
Lig235,-4.8,2.637,6.497
Lig235,-4.8,5.859,8.532
Lig235,-4.8,3.431,5.828
Lig235,-4.7,7.045,9.346
Lig235,-4.7,6.257,8.691
Lig235,-4.5,3.351,6.665
Lig236,-6.1,0.000,0.000
Lig236,-6.1,2.467,4.612
Lig236,-6.0,1.722,2.563
Lig236,-5.8,2.622,4.778
Lig236,-5.8,4.038,6.437
Lig236,-5.6,7.436,9.921
Lig236,-5.6,2.625,6.786
Lig236,-5.5,4.404,7.209
Lig236,-5.5,5.105,8.593
Lig236,-5.5,2.342,3.914
Lig236,-5.4,1.530,2.183
Lig236,-5.4,1.614,2.138
Lig236,-5.4,5.280,8.113
Lig236,-5.3,2.114,3.554
Lig236,-5.3,2.950,6.020
Lig236,-5.1,3.868,7.904
Lig236,-5.1,7.565,9.039
Lig236,-5.0,4.883,8.296
Lig236,-5.0,3.321,6.037
Lig236,-4.9,4.121,7.276
Lig237,-5.9,0.000,0.000
Lig237,-5.8,2.517,4.716
Lig237,-5.7,2.890,4.979
Lig237,-5.7,3.027,5.521
Lig237,-5.4,2.759,6.106
Lig237,-5.3,4.052,6.974
Lig237,-5.1,3.335,6.618
Lig237,-5.1,5.095,8.271
Lig237,-5.1,6.791,9.459
Lig237,-5.1,6.862,10.626
Lig237,-5.0,3.468,7.208
Lig237,-4.9,2.434,6.582
Lig237,-4.9,3.859,6.957
Lig237,-4.8,7.687,11.204
Lig237,-4.8,3.304,6.179
Lig237,-4.7,2.304,6.528
Lig237,-4.6,5.488,9.083
Lig237,-4.5,9.963,11.394
Lig237,-4.5,4.332,8.675
Lig237,-4.5,3.372,6.308
Lig238,-7.1,0.000,0.000
Lig238,-6.9,1.721,2.725
Lig238,-6.9,2.257,3.720
Lig238,-6.7,3.770,9.016
Lig238,-6.6,3.770,8.871
Lig238,-6.6,5.745,9.341
Lig238,-6.6,5.307,8.161
Lig238,-6.5,4.177,8.767
Lig238,-6.4,5.166,8.102
Lig238,-6.3,6.207,10.395
Lig238,-6.3,5.799,8.935
Lig238,-6.3,1.880,3.743
Lig238,-6.3,4.137,6.487
Lig238,-6.2,5.380,9.452
Lig238,-6.2,5.621,11.046
Lig238,-6.1,5.706,9.688
Lig238,-6.1,5.813,8.783
Lig238,-6.0,5.391,9.559
Lig238,-6.0,2.712,7.739
Lig238,-6.0,5.115,10.605
Lig239,-7.6,0.000,0.000
Lig239,-7.4,1.750,2.192
Lig239,-6.8,2.724,8.334
Lig239,-6.7,4.736,9.914
Lig239,-6.7,2.388,7.887
Lig239,-6.6,3.014,8.514
Lig239,-6.6,4.712,10.019
Lig239,-6.5,3.436,5.695
Lig239,-6.5,3.253,8.886
Lig239,-6.5,3.942,9.584
Lig239,-6.3,5.203,10.709
Lig239,-6.3,3.655,6.801
Lig239,-6.2,4.047,9.316
Lig239,-6.2,2.563,7.399
Lig239,-6.1,4.459,8.138
Lig239,-6.1,3.396,5.991
Lig239,-6.1,7.266,9.365
Lig239,-6.1,7.764,10.428
Lig239,-6.0,8.576,11.003
Lig239,-6.0,4.979,9.879
Lig23,-6.4,0.000,0.000
Lig23,-5.3,0.944,2.628
Lig23,-5.2,3.283,5.845
Lig23,-5.0,5.294,7.539
Lig23,-5.0,2.883,5.469
Lig23,-4.9,2.550,4.785
Lig23,-4.9,1.552,2.828
Lig23,-4.8,3.810,6.907
Lig23,-4.8,2.372,4.558
Lig23,-4.8,3.665,6.118
Lig23,-4.7,5.937,8.641
Lig23,-4.7,2.884,6.833
Lig23,-4.6,5.947,7.898
Lig23,-4.5,2.365,5.705
Lig23,-4.4,2.994,4.421
Lig23,-4.4,5.605,8.122
Lig23,-4.4,2.632,5.675
Lig23,-4.3,4.181,6.413
Lig23,-4.3,6.485,8.756
Lig23,-4.2,6.389,8.954
Lig240,-7.3,0.000,0.000
Lig240,-6.9,2.868,8.409
Lig240,-6.8,1.315,1.768
Lig240,-6.6,3.161,8.891
Lig240,-6.6,4.761,10.035
Lig240,-6.6,2.631,7.870
Lig240,-6.5,3.363,5.748
Lig240,-6.5,2.827,8.200
Lig240,-6.5,3.117,8.058
Lig240,-6.4,5.594,10.851
Lig240,-6.4,3.404,8.510
Lig240,-6.2,5.668,10.657
Lig240,-6.2,3.198,8.777
Lig240,-6.2,3.530,6.698
Lig240,-6.2,2.811,7.800
Lig240,-6.1,5.669,8.843
Lig240,-6.0,3.272,8.111
Lig240,-5.9,5.344,9.988
Lig240,-5.9,2.675,3.460
Lig240,-5.8,5.401,8.232
Lig241,-7.1,0.000,0.000
Lig241,-7.1,4.576,7.192
Lig241,-7.1,5.968,9.112
Lig241,-7.0,5.466,8.733
Lig241,-6.9,7.798,11.074
Lig241,-6.9,2.793,7.212
Lig241,-6.8,3.789,7.312
Lig241,-6.7,5.777,9.031
Lig241,-6.7,5.851,9.243
Lig241,-6.6,4.334,7.290
Lig241,-6.6,2.962,7.202
Lig241,-6.6,4.868,8.086
Lig241,-6.5,0.775,2.284
Lig241,-6.5,4.087,6.628
Lig241,-6.5,9.438,12.420
Lig241,-6.4,2.495,4.767
Lig241,-6.4,8.630,11.874
Lig241,-6.3,4.422,7.105
Lig241,-6.1,6.387,9.929
Lig241,-6.1,5.214,8.214
Lig242,-6.6,0.000,0.000
Lig242,-6.6,2.705,4.346
Lig242,-6.4,5.020,8.177
Lig242,-6.4,2.223,3.926
Lig242,-6.3,2.685,5.783
Lig242,-6.2,4.865,6.608
Lig242,-6.2,2.390,7.172
Lig242,-6.1,3.749,5.463
Lig242,-6.0,2.110,4.126
Lig242,-6.0,3.684,5.192
Lig242,-5.9,2.429,7.072
Lig242,-5.9,3.423,5.697
Lig242,-5.8,3.964,6.675
Lig242,-5.7,2.347,5.821
Lig242,-5.6,3.517,7.151
Lig242,-5.6,4.426,7.255
Lig242,-5.6,2.735,4.293
Lig242,-5.6,2.133,3.138
Lig242,-5.6,1.962,3.226
Lig242,-5.5,4.188,6.328
Lig243,-6.6,0.000,0.000
Lig243,-6.4,2.085,3.630
Lig243,-6.3,2.410,3.585
Lig243,-6.3,1.784,3.974
Lig243,-6.2,2.794,5.428
Lig243,-6.2,4.645,7.925
Lig243,-6.2,2.338,6.508
Lig243,-5.9,2.385,5.601
Lig243,-5.9,2.809,5.137
Lig243,-5.9,4.593,7.160
Lig243,-5.9,4.492,6.958
Lig243,-5.9,4.302,7.095
Lig243,-5.8,5.020,7.492
Lig243,-5.8,5.165,8.002
Lig243,-5.8,2.557,5.687
Lig243,-5.7,4.574,8.396
Lig243,-5.7,2.298,6.898
Lig243,-5.7,2.448,5.260
Lig243,-5.6,3.922,6.626
Lig243,-5.5,2.727,5.438
Lig244,-6.5,0.000,0.000
Lig244,-6.3,1.733,4.076
Lig244,-6.0,2.927,4.705
Lig244,-5.9,2.027,4.148
Lig244,-5.8,3.469,6.671
Lig244,-5.7,3.337,5.494
Lig244,-5.5,3.194,4.786
Lig244,-5.5,2.683,4.624
Lig244,-5.4,2.862,5.872
Lig244,-5.4,2.679,4.732
Lig244,-5.4,3.546,5.698
Lig244,-5.4,3.241,7.083
Lig244,-5.2,3.658,5.467
Lig244,-5.1,3.873,8.855
Lig244,-5.1,3.726,8.300
Lig244,-5.1,3.255,7.387
Lig244,-5.1,2.909,3.506
Lig244,-5.0,4.151,8.558
Lig244,-5.0,3.834,5.870
Lig244,-4.9,3.175,4.718
Lig245,-6.6,0.000,0.000
Lig245,-6.6,2.801,7.049
Lig245,-6.4,4.208,9.061
Lig245,-6.3,2.793,3.902
Lig245,-6.3,2.844,5.900
Lig245,-6.2,2.735,6.660
Lig245,-6.2,4.276,7.208
Lig245,-6.1,1.730,4.078
Lig245,-5.9,2.226,6.853
Lig245,-5.8,2.877,4.990
Lig245,-5.8,6.160,9.949
Lig245,-5.7,3.825,8.816
Lig245,-5.7,2.135,3.166
Lig245,-5.6,1.966,4.268
Lig245,-5.6,5.466,8.008
Lig245,-5.5,4.697,6.671
Lig245,-5.4,4.803,7.811
Lig245,-5.4,2.704,3.218
Lig245,-5.4,2.533,4.241
Lig245,-5.3,2.790,4.056
Lig246,-6.5,0.000,0.000
Lig246,-6.4,2.994,7.142
Lig246,-6.3,2.954,6.843
Lig246,-5.9,1.667,4.149
Lig246,-5.9,3.111,7.485
Lig246,-5.8,3.049,4.733
Lig246,-5.7,4.601,6.737
Lig246,-5.5,3.880,8.649
Lig246,-5.5,4.748,6.687
Lig246,-5.4,2.745,7.689
Lig246,-5.4,3.683,7.618
Lig246,-5.4,2.864,4.984
Lig246,-5.3,5.483,7.791
Lig246,-5.2,2.563,4.270
Lig246,-5.2,2.003,4.403
Lig246,-5.2,3.076,7.870
Lig246,-5.2,2.650,6.803
Lig246,-5.1,4.593,7.859
Lig246,-5.1,5.643,8.825
Lig246,-5.0,3.329,6.859
Lig247,-5.6,0.000,0.000
Lig247,-5.5,2.341,7.917
Lig247,-5.4,2.869,6.253
Lig247,-5.4,3.183,8.155
Lig247,-5.3,1.868,3.526
Lig247,-5.1,2.182,5.623
Lig247,-5.1,2.595,5.925
Lig247,-5.1,2.708,5.831
Lig247,-5.0,1.892,3.538
Lig247,-5.0,2.197,6.287
Lig247,-4.9,1.953,3.468
Lig247,-4.9,2.748,6.131
Lig247,-4.9,1.750,5.097
Lig247,-4.9,1.940,6.039
Lig247,-4.8,3.866,7.319
Lig247,-4.8,7.768,10.903
Lig247,-4.6,2.743,5.449
Lig247,-4.5,3.686,6.349
Lig247,-4.5,2.225,6.613
Lig247,-4.4,2.715,6.187
Lig248,-5.6,0.000,0.000
Lig248,-5.4,1.899,5.768
Lig248,-5.3,2.234,7.710
Lig248,-5.3,1.544,5.286
Lig248,-5.2,3.258,6.313
Lig248,-5.2,3.873,7.388
Lig248,-5.2,3.751,8.297
Lig248,-5.0,1.710,5.773
Lig248,-4.9,4.691,9.419
Lig248,-4.8,3.366,6.503
Lig248,-4.8,3.000,7.183
Lig248,-4.8,4.999,7.783
Lig248,-4.8,2.582,6.162
Lig248,-4.8,11.192,12.815
Lig248,-4.7,4.104,7.626
Lig248,-4.7,1.814,2.490
Lig248,-4.7,1.560,4.381
Lig248,-4.6,3.959,8.464
Lig248,-4.6,1.880,4.807
Lig248,-4.5,9.856,13.076
Lig249,-5.6,0.000,0.000
Lig249,-5.5,2.181,5.595
Lig249,-5.5,1.750,2.353
Lig249,-5.4,1.856,4.107
Lig249,-5.3,2.103,5.371
Lig249,-5.2,4.798,9.639
Lig249,-5.2,2.989,7.354
Lig249,-5.1,2.933,5.581
Lig249,-5.1,3.914,7.987
Lig249,-5.0,7.914,10.435
Lig249,-5.0,2.738,7.938
Lig249,-4.9,2.191,6.258
Lig249,-4.9,1.993,2.436
Lig249,-4.9,2.094,5.872
Lig249,-4.8,7.327,11.248
Lig249,-4.7,2.759,6.647
Lig249,-4.6,2.382,5.937
Lig249,-4.6,8.094,12.288
Lig249,-4.5,3.715,5.580
Lig249,-4.4,7.748,11.033
Lig24,-6.4,0.000,0.000
Lig24,-5.2,0.979,2.822
Lig24,-5.1,1.902,2.611
Lig24,-5.1,4.155,7.210
Lig24,-5.0,3.444,5.676
Lig24,-5.0,2.055,4.032
Lig24,-5.0,3.237,5.868
Lig24,-4.8,5.117,7.895
Lig24,-4.8,5.543,8.478
Lig24,-4.7,3.663,5.988
Lig24,-4.6,3.964,6.057
Lig24,-4.6,1.832,2.367
Lig24,-4.4,2.487,4.321
Lig24,-4.4,4.697,7.558
Lig24,-4.3,5.559,8.208
Lig24,-4.2,5.041,7.871
Lig24,-4.2,5.608,7.793
Lig24,-4.2,6.977,8.104
Lig24,-4.1,4.708,8.080
Lig24,-4.0,6.913,8.747
Lig250,-5.5,0.000,0.000
Lig250,-5.1,1.964,5.397
Lig250,-4.8,1.690,3.078
Lig250,-4.8,3.118,5.802
Lig250,-4.6,3.777,4.653
Lig250,-4.6,1.943,4.886
Lig250,-4.6,3.455,4.782
Lig250,-4.5,3.689,5.554
Lig250,-4.4,1.473,1.559
Lig250,-4.4,2.564,4.450
Lig250,-4.4,2.614,4.220
Lig250,-4.4,4.161,5.620
Lig250,-4.4,5.050,6.920
Lig250,-4.4,4.857,7.703
Lig250,-4.3,2.336,5.297
Lig250,-4.3,2.295,4.945
Lig250,-4.3,2.302,3.364
Lig250,-4.2,6.049,7.659
Lig250,-4.2,2.563,4.974
Lig250,-4.1,4.882,6.913
Lig251,-5.1,0.000,0.000
Lig251,-5.0,1.878,3.650
Lig251,-4.9,4.336,7.061
Lig251,-4.8,2.086,5.049
Lig251,-4.7,2.688,4.357
Lig251,-4.7,1.694,2.226
Lig251,-4.6,5.827,8.120
Lig251,-4.5,3.304,5.948
Lig251,-4.5,5.776,8.067
Lig251,-4.5,1.839,5.414
Lig251,-4.4,1.529,3.167
Lig251,-4.3,2.085,4.254
Lig251,-4.3,2.802,4.152
Lig251,-4.3,5.555,7.330
Lig251,-4.3,6.003,8.739
Lig251,-4.3,2.583,5.043
Lig251,-4.2,2.813,6.061
Lig251,-4.2,2.135,3.651
Lig251,-4.2,1.900,2.691
Lig251,-4.1,2.929,3.696
Lig252,-5.3,0.000,0.000
Lig252,-4.9,5.404,8.138
Lig252,-4.5,1.762,3.823
Lig252,-4.5,7.605,10.357
Lig252,-4.5,2.033,4.543
Lig252,-4.5,8.208,10.444
Lig252,-4.5,2.070,4.841
Lig252,-4.5,2.485,4.675
Lig252,-4.5,2.823,5.409
Lig252,-4.3,8.254,10.425
Lig252,-4.3,2.462,4.145
Lig252,-4.3,9.834,10.941
Lig252,-4.3,2.444,4.224
Lig252,-4.3,2.672,4.979
Lig252,-4.2,2.005,2.632
Lig252,-4.2,2.489,4.120
Lig252,-4.2,2.279,4.171
Lig252,-4.2,8.532,10.396
Lig252,-4.2,7.096,9.195
Lig252,-4.1,7.530,9.656
Lig253,-6.0,0.000,0.000
Lig253,-6.0,3.239,7.836
Lig253,-6.0,2.123,8.039
Lig253,-5.8,3.376,7.884
Lig253,-5.8,1.497,2.104
Lig253,-5.8,4.374,8.115
Lig253,-5.6,4.279,6.961
Lig253,-5.6,5.162,9.591
Lig253,-5.6,3.505,8.078
Lig253,-5.6,2.785,5.505
Lig253,-5.6,4.112,6.148
Lig253,-5.5,4.532,7.402
Lig253,-5.5,2.736,5.103
Lig253,-5.4,4.349,6.793
Lig253,-5.4,3.553,8.679
Lig253,-5.3,7.346,10.166
Lig253,-5.2,2.616,7.757
Lig253,-5.1,2.903,6.663
Lig253,-5.1,6.241,9.916
Lig253,-4.9,3.756,8.903
Lig254,-6.0,0.000,0.000
Lig254,-6.0,2.130,8.003
Lig254,-5.9,3.209,7.874
Lig254,-5.8,3.501,8.018
Lig254,-5.7,4.493,8.224
Lig254,-5.7,3.234,7.653
Lig254,-5.7,4.498,7.368
Lig254,-5.6,4.175,6.219
Lig254,-5.6,2.707,5.587
Lig254,-5.5,5.308,9.729
Lig254,-5.4,7.254,9.384
Lig254,-5.3,3.130,6.471
Lig254,-5.3,2.686,7.178
Lig254,-5.3,2.598,6.350
Lig254,-5.2,6.465,9.476
Lig254,-5.1,2.515,6.721
Lig254,-5.1,5.712,9.995
Lig254,-5.0,6.368,10.836
Lig254,-5.0,5.609,9.421
Lig254,-4.9,2.511,3.577
Lig255,-6.2,0.000,0.000
Lig255,-6.1,2.127,8.055
Lig255,-6.1,4.202,6.774
Lig255,-6.0,4.730,7.560
Lig255,-5.9,5.722,9.583
Lig255,-5.9,1.585,3.936
Lig255,-5.8,5.500,10.865
Lig255,-5.6,3.831,6.405
Lig255,-5.6,4.350,7.749
Lig255,-5.5,5.422,7.581
Lig255,-5.5,3.879,7.363
Lig255,-5.5,5.982,9.134
Lig255,-5.4,2.221,4.213
Lig255,-5.3,6.028,9.531
Lig255,-5.3,2.847,7.814
Lig255,-5.2,6.091,9.077
Lig255,-5.1,5.805,10.861
Lig255,-5.1,9.365,12.312
Lig255,-5.1,8.127,11.331
Lig255,-5.0,3.180,9.055
Lig256,-6.5,0.000,0.000
Lig256,-5.5,2.764,5.515
Lig256,-5.5,2.735,3.749
Lig256,-5.5,2.945,5.667
Lig256,-5.5,1.763,2.286
Lig256,-5.2,3.630,5.129
Lig256,-5.1,2.259,5.248
Lig256,-5.0,2.010,5.525
Lig256,-4.9,8.333,9.268
Lig256,-4.8,2.889,3.557
Lig256,-4.7,5.230,6.654
Lig256,-4.6,2.914,5.567
Lig256,-4.5,1.579,2.267
Lig256,-4.5,2.870,3.584
Lig256,-4.5,5.593,8.581
Lig256,-4.4,3.694,4.491
Lig256,-4.3,2.295,5.846
Lig256,-4.3,6.910,10.378
Lig256,-4.3,3.263,4.821
Lig256,-4.2,3.658,6.009
Lig257,-6.5,0.000,0.000
Lig257,-5.4,2.026,2.505
Lig257,-5.4,2.670,3.746
Lig257,-5.4,2.782,5.490
Lig257,-5.1,3.638,5.232
Lig257,-4.8,2.891,3.927
Lig257,-4.8,3.114,5.158
Lig257,-4.8,2.075,5.261
Lig257,-4.8,7.845,8.940
Lig257,-4.7,4.845,7.346
Lig257,-4.7,3.639,5.842
Lig257,-4.7,2.966,5.730
Lig257,-4.5,2.985,3.596
Lig257,-4.5,2.998,3.644
Lig257,-4.5,3.246,5.029
Lig257,-4.4,3.207,3.943
Lig257,-4.4,7.059,8.943
Lig257,-4.4,3.063,4.277
Lig257,-4.3,8.616,10.243
Lig257,-4.3,2.891,4.264
Lig258,-6.0,0.000,0.000
Lig258,-5.2,2.861,3.931
Lig258,-5.1,3.029,5.593
Lig258,-5.1,1.809,2.226
Lig258,-4.9,2.990,3.544
Lig258,-4.9,2.447,5.282
Lig258,-4.9,3.679,5.214
Lig258,-4.7,3.568,5.919
Lig258,-4.7,2.053,5.250
Lig258,-4.7,2.932,5.211
Lig258,-4.6,5.021,7.402
Lig258,-4.6,2.763,3.353
Lig258,-4.5,3.070,5.536
Lig258,-4.5,3.526,4.285
Lig258,-4.5,2.954,3.625
Lig258,-4.4,2.914,3.532
Lig258,-4.4,2.183,3.192
Lig258,-4.3,7.195,9.055
Lig258,-4.3,5.076,6.914
Lig258,-4.2,8.661,10.267
Lig259,-6.3,0.000,0.000
Lig259,-6.3,2.267,7.997
Lig259,-6.3,4.604,8.357
Lig259,-6.1,3.208,7.672
Lig259,-5.9,4.297,6.372
Lig259,-5.8,1.350,2.220
Lig259,-5.7,3.154,5.615
Lig259,-5.6,3.744,8.204
Lig259,-5.6,2.645,7.262
Lig259,-5.6,6.111,10.579
Lig259,-5.6,5.107,9.461
Lig259,-5.5,5.512,8.937
Lig259,-5.5,4.512,7.444
Lig259,-5.5,6.460,11.104
Lig259,-5.4,6.635,8.678
Lig259,-5.2,3.564,7.979
Lig259,-5.1,5.966,8.142
Lig259,-5.1,4.662,8.234
Lig259,-5.1,3.563,5.969
Lig259,-5.0,4.473,6.716
Lig25,-5.7,0.000,0.000
Lig25,-5.7,6.257,10.211
Lig25,-5.7,3.256,5.515
Lig25,-5.5,6.468,10.489
Lig25,-5.5,1.547,2.141
Lig25,-5.3,1.172,2.230
Lig25,-5.2,4.851,8.279
Lig25,-5.2,2.935,4.486
Lig25,-5.1,2.978,5.243
Lig25,-5.0,3.156,5.882
Lig25,-4.9,1.987,3.330
Lig25,-4.9,1.702,5.199
Lig25,-4.9,8.283,11.399
Lig25,-4.9,1.672,4.390
Lig25,-4.8,1.682,1.992
Lig25,-4.8,8.064,10.366
Lig25,-4.7,2.780,4.430
Lig25,-4.6,1.998,3.483
Lig25,-4.5,3.973,7.853
Lig25,-4.5,2.797,5.556
Lig260,-6.5,0.000,0.000
Lig260,-6.2,3.615,6.716
Lig260,-6.0,3.351,6.324
Lig260,-5.9,5.227,7.552
Lig260,-5.9,4.547,6.445
Lig260,-5.9,4.302,7.449
Lig260,-5.9,4.718,7.525
Lig260,-5.7,9.537,12.739
Lig260,-5.5,6.509,9.914
Lig260,-5.4,8.605,10.665
Lig260,-5.3,6.974,10.420
Lig260,-5.3,9.351,12.875
Lig260,-5.2,2.657,6.486
Lig260,-5.1,8.024,9.966
Lig260,-5.1,2.854,7.215
Lig260,-5.0,9.991,12.796
Lig260,-5.0,9.148,11.860
Lig260,-4.9,8.463,11.967
Lig260,-4.8,4.359,7.626
Lig261,-6.2,0.000,0.000
Lig261,-6.2,3.491,7.944
Lig261,-6.1,3.849,6.621
Lig261,-5.9,4.919,8.595
Lig261,-5.8,1.665,4.293
Lig261,-5.8,3.709,6.357
Lig261,-5.8,2.251,3.850
Lig261,-5.7,3.087,7.831
Lig261,-5.5,2.183,6.762
Lig261,-5.5,4.195,5.807
Lig261,-5.5,2.799,4.694
Lig261,-5.4,6.256,9.141
Lig261,-5.3,3.793,5.996
Lig261,-5.2,3.094,8.079
Lig261,-5.2,2.019,4.421
Lig261,-5.1,3.216,8.509
Lig261,-5.1,2.190,4.462
Lig261,-5.0,2.972,3.862
Lig261,-5.0,3.255,5.409
Lig261,-5.0,2.750,7.626
Lig262,-6.7,0.000,0.000
Lig262,-5.8,2.679,5.477
Lig262,-5.6,2.919,5.826
Lig262,-5.5,1.883,2.280
Lig262,-5.4,2.849,3.952
Lig262,-5.2,2.066,2.717
Lig262,-5.0,2.149,2.615
Lig262,-4.9,3.249,4.564
Lig262,-4.8,2.384,5.553
Lig262,-4.8,1.776,5.541
Lig262,-4.8,3.617,5.460
Lig262,-4.8,3.192,5.767
Lig262,-4.7,4.081,5.381
Lig262,-4.7,2.796,3.934
Lig262,-4.6,3.171,3.920
Lig262,-4.4,2.108,2.578
Lig262,-4.3,2.923,4.096
Lig262,-4.3,3.447,6.119
Lig262,-4.3,3.398,4.082
Lig262,-4.2,2.877,6.499
Lig263,-5.7,0.000,0.000
Lig263,-5.4,2.416,3.579
Lig263,-4.8,4.635,7.305
Lig263,-4.7,2.118,4.810
Lig263,-4.5,2.639,5.033
Lig263,-4.4,7.929,9.516
Lig263,-4.3,3.608,5.176
Lig263,-4.2,8.346,9.524
Lig263,-4.2,2.495,3.665
Lig263,-4.2,3.644,5.591
Lig263,-4.2,2.601,3.654
Lig263,-4.1,2.574,3.853
Lig263,-4.1,6.713,7.770
Lig263,-4.1,3.631,5.794
Lig263,-4.0,3.410,5.775
Lig263,-4.0,4.270,6.110
Lig263,-4.0,2.679,5.858
Lig263,-3.8,4.193,5.133
Lig263,-3.8,3.870,7.622
Lig263,-3.8,3.193,5.435
Lig264,-6.0,0.000,0.000
Lig264,-5.7,2.958,5.367
Lig264,-5.5,2.005,4.784
Lig264,-5.3,2.775,5.532
Lig264,-5.0,6.066,7.770
Lig264,-4.9,3.092,4.989
Lig264,-4.8,4.891,6.924
Lig264,-4.7,3.881,6.502
Lig264,-4.7,2.269,4.970
Lig264,-4.7,4.819,6.125
Lig264,-4.7,6.708,8.008
Lig264,-4.6,7.757,9.163
Lig264,-4.6,2.861,6.675
Lig264,-4.6,2.235,4.478
Lig264,-4.5,6.226,8.257
Lig264,-4.5,3.490,6.275
Lig264,-4.5,4.115,5.500
Lig264,-4.5,4.387,7.062
Lig264,-4.4,4.497,7.131
Lig264,-4.4,2.796,4.328
Lig265,-6.5,0.000,0.000
Lig265,-5.6,2.955,5.673
Lig265,-5.6,2.768,5.527
Lig265,-5.5,2.722,3.714
Lig265,-5.5,1.762,2.284
Lig265,-5.1,2.299,5.271
Lig265,-5.0,2.034,5.547
Lig265,-4.9,8.344,9.269
Lig265,-4.9,2.986,3.680
Lig265,-4.7,3.683,5.686
Lig265,-4.5,3.953,5.133
Lig265,-4.5,3.141,4.145
Lig265,-4.4,9.519,11.292
Lig265,-4.4,2.930,5.640
Lig265,-4.3,2.781,3.469
Lig265,-4.3,3.360,5.860
Lig265,-4.3,3.635,5.943
Lig265,-4.3,4.373,5.722
Lig265,-4.3,3.494,4.767
Lig265,-4.2,3.886,6.088
Lig266,-5.1,0.000,0.000
Lig266,-4.8,2.665,3.910
